Harmonized Variable,Harmonized Variable Description,SNOMED CT ID,NINDS CDE ID,Studies Mapped,Missing Samples (%)_x,Study Mapped,Variable Field Name,Variable Description,Missing Samples (%)_y,dataset,var,Study,Variable name,Variable description,dbGaP Study Accession,Variable accession,Dataset accession,Dataset name,phv,values,studyId,dtId,varId,is_categorical,is_continuous,columnmeta_is_stigmatized,columnmeta_name,description,columnmeta_min,HPDS_PATH,derived_group_id,columnmeta_hpds_path,columnmeta_var_id,columnmeta_var_group_description,derived_var_description,derived_variable_level_data,data_hierarchy,derived_group_description,columnmeta_max,columnmeta_description,derived_study_id,hashed_var_id,columnmeta_data_type,derived_var_id,columnmeta_study_id,is_stigmatized,derived_var_name,derived_study_abv_name,derived_study_description,columnmeta_var_group_id,derived_group_name,columnmeta_HPDS_PATH,min,max
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbg,Coronary Bypass Graft (CBG),0.4549457,mesaevthr2015_drepos_20200330,cbg,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbg,CORONARY BYPASS GRAFT (CBG),phs000209.v13.p3,phv00087865.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087865,"['NO', 'YES']",phs000209,pht001123,phv00087865,True,False,False,cbg,CORONARY BYPASS GRAFT (CBG),,\phs000209\pht001123\phv00087865\cbg\,pht001123.v7,\phs000209\pht001123\phv00087865\cbg\,phv00087865,,CORONARY BYPASS GRAFT (CBG),{},,,,CORONARY BYPASS GRAFT (CBG),phs000209.v13,e671e4be2d996c6f1029548878272b2b7b540cc59a13119b0fbc67ee934729aa,categorical,phv00087865.v6,phs000209,False,cbg,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087865\cbg\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbg,Coronary Bypass Graft (CBG),0.4549457,mesaevthr2015_drepos_20200330,cbg,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbg,CORONARY BYPASS GRAFT (CBG),phs000209.v13.p3,phv00087865.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087865,"['NO', 'YES']",phs000209,pht001123,phv00087865,True,False,False,cbg,CORONARY BYPASS GRAFT (CBG),,\phs000209\pht001123\phv00087865\cbg\,pht001123.v7,\phs000209\pht001123\phv00087865\cbg\,phv00087865,,CORONARY BYPASS GRAFT (CBG),{},,,,CORONARY BYPASS GRAFT (CBG),phs000209.v13,e671e4be2d996c6f1029548878272b2b7b540cc59a13119b0fbc67ee934729aa,categorical,phv00087865.v6,phs000209,False,cbg,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087865\cbg\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbg,Coronary Bypass Graft (CBG),0.4549457,mesaevthr2015_drepos_20200330,cbg,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbg,CORONARY BYPASS GRAFT (CBG),phs000209.v13.p3,phv00087865.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087865,"['NO', 'YES']",phs000209,pht001123,phv00087865,True,False,False,cbg,CORONARY BYPASS GRAFT (CBG),,\phs000209\pht001123\phv00087865\cbg\,pht001123.v7,\phs000209\pht001123\phv00087865\cbg\,phv00087865,,CORONARY BYPASS GRAFT (CBG),{},,,,CORONARY BYPASS GRAFT (CBG),phs000209.v13,e671e4be2d996c6f1029548878272b2b7b540cc59a13119b0fbc67ee934729aa,categorical,phv00087865.v6,phs000209,False,cbg,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087865\cbg\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbgtt,Time to CBG or End of Year 2015 (days),0.4549457,mesaevthr2015_drepos_20200330,cbgtt,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13.p3,phv00087867.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087867,[],phs000209,pht001123,phv00087867,False,True,False,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),0.0,\phs000209\pht001123\phv00087867\cbgtt\,pht001123.v7,\phs000209\pht001123\phv00087867\cbgtt\,phv00087867,,TIME TO CBG OR LAST FOLLOW-UP (DAYS),{},,,4184.0,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13,d5eeac89947650a858b266301746b11927fcfd51e21a8de36cb5c8510430a712,continuous,phv00087867.v6,phs000209,False,cbgtt,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087867\cbgtt\,0.0,4184.0
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbgtt,Time to CBG or End of Year 2015 (days),0.4549457,mesaevthr2015_drepos_20200330,cbgtt,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13.p3,phv00087867.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087867,[],phs000209,pht001123,phv00087867,False,True,False,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),0.0,\phs000209\pht001123\phv00087867\cbgtt\,pht001123.v7,\phs000209\pht001123\phv00087867\cbgtt\,phv00087867,,TIME TO CBG OR LAST FOLLOW-UP (DAYS),{},,,4184.0,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13,d5eeac89947650a858b266301746b11927fcfd51e21a8de36cb5c8510430a712,continuous,phv00087867.v6,phs000209,False,cbgtt,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087867\cbgtt\,0.0,4184.0
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbgtt,Time to CBG or End of Year 2015 (days),0.4549457,mesaevthr2015_drepos_20200330,cbgtt,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13.p3,phv00087867.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087867,[],phs000209,pht001123,phv00087867,False,True,False,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),0.0,\phs000209\pht001123\phv00087867\cbgtt\,pht001123.v7,\phs000209\pht001123\phv00087867\cbgtt\,phv00087867,,TIME TO CBG OR LAST FOLLOW-UP (DAYS),{},,,4184.0,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13,d5eeac89947650a858b266301746b11927fcfd51e21a8de36cb5c8510430a712,continuous,phv00087867.v6,phs000209,False,cbgtt,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087867\cbgtt\,0.0,4184.0
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbgtt,Time to CBG or End of Year 2015 (days),0.4549457,mesaevthr2015_drepos_20200330,cbgtt,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13.p3,phv00087867.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087867,[],phs000209,pht001123,phv00087867,False,True,False,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),0.0,\phs000209\pht001123\phv00087867\cbgtt\,pht001123.v7,\phs000209\pht001123\phv00087867\cbgtt\,phv00087867,,TIME TO CBG OR LAST FOLLOW-UP (DAYS),{},,,4184.0,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13,d5eeac89947650a858b266301746b11927fcfd51e21a8de36cb5c8510430a712,continuous,phv00087867.v6,phs000209,False,cbgtt,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087867\cbgtt\,0.0,4184.0
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.cbgtt,Time to CBG or End of Year 2015 (days),0.4549457,mesaevthr2015_drepos_20200330,cbgtt,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13.p3,phv00087867.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087867,[],phs000209,pht001123,phv00087867,False,True,False,cbgtt,TIME TO CBG OR LAST FOLLOW-UP (DAYS),0.0,\phs000209\pht001123\phv00087867\cbgtt\,pht001123.v7,\phs000209\pht001123\phv00087867\cbgtt\,phv00087867,,TIME TO CBG OR LAST FOLLOW-UP (DAYS),{},,,4184.0,TIME TO CBG OR LAST FOLLOW-UP (DAYS),phs000209.v13,d5eeac89947650a858b266301746b11927fcfd51e21a8de36cb5c8510430a712,continuous,phv00087867.v6,phs000209,False,cbgtt,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087867\cbgtt\,0.0,4184.0
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00192489.v3.p3,pht003402.v4.p3,outc_cad_rel4,phv00192489,"['No', 'Yes']",phs000200,pht003402,phv00192489,True,False,False,CHF,CHF,,\phs000200\pht003402\phv00192489\CHF\,pht003402.v4,\phs000200\pht003402\phv00192489\CHF\,phv00192489,,CHF,{},,,,CHF,phs000200.v12,1f2589ea264e32b4b0eb76bc700d47b8497217a62823e73c016a439a945b076d,categorical,phv00192489.v3,phs000200,False,CHF,WHI,Women's Health Initiative,pht003402,outc_cad_rel4,\phs000200\pht003402\phv00192489\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00193053.v4.p3,pht003406.v4.p3,outc_cardio_rel4,phv00193053,['Yes'],phs000200,pht003406,phv00193053,True,False,False,CHF,CHF,,\phs000200\pht003406\phv00193053\CHF\,pht003406.v4,\phs000200\pht003406\phv00193053\CHF\,phv00193053,,CHF,{},,,,CHF,phs000200.v12,3eda27630db819bcc9c65063a78bb60174c36f308a89b3d11e2721f718b8f021,categorical,phv00193053.v4,phs000200,False,CHF,WHI,Women's Health Initiative,pht003406,outc_cardio_rel4,\phs000200\pht003406\phv00193053\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00192996.v4.p3,pht003405.v4.p3,outc_cardio_cad_rel4,phv00192996,['Yes'],phs000200,pht003405,phv00192996,True,False,False,CHF,CHF,,\phs000200\pht003405\phv00192996\CHF\,pht003405.v4,\phs000200\pht003405\phv00192996\CHF\,phv00192996,,CHF,{},,,,CHF,phs000200.v12,30a5a08d7942da1cf8c63e0a7097255b6378298b46537a4132443a03ae980a26,categorical,phv00192996.v4,phs000200,False,CHF,WHI,Women's Health Initiative,pht003405,outc_cardio_cad_rel4,\phs000200\pht003405\phv00192996\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00192489.v3.p3,pht003402.v4.p3,outc_cad_rel4,phv00192489,"['No', 'Yes']",phs000200,pht003402,phv00192489,True,False,False,CHF,CHF,,\phs000200\pht003402\phv00192489\CHF\,pht003402.v4,\phs000200\pht003402\phv00192489\CHF\,phv00192489,,CHF,{},,,,CHF,phs000200.v12,1f2589ea264e32b4b0eb76bc700d47b8497217a62823e73c016a439a945b076d,categorical,phv00192489.v3,phs000200,False,CHF,WHI,Women's Health Initiative,pht003402,outc_cad_rel4,\phs000200\pht003402\phv00192489\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,chf,CONGESTIVE HEART FAILURE (CHF),phs000209.v13.p3,phv00087870.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087870,"['NO', 'YES']",phs000209,pht001123,phv00087870,True,False,False,chf,CONGESTIVE HEART FAILURE (CHF),,\phs000209\pht001123\phv00087870\chf\,pht001123.v7,\phs000209\pht001123\phv00087870\chf\,phv00087870,,CONGESTIVE HEART FAILURE (CHF),{},,,,CONGESTIVE HEART FAILURE (CHF),phs000209.v13,50fef1cfc20869a2debcaea9ae81e7317991b4ceb04669387976273ae0558252,categorical,phv00087870.v6,phs000209,False,chf,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087870\chf\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,CHF,CHF during interval since the prior parent exam,phs000007.v33.p14,phv00520263.v1.p14,pht000396.v5.p14,t_sleephhs_1999_1b_1057s,phv00520263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00193053.v4.p3,pht003406.v4.p3,outc_cardio_rel4,phv00193053,['Yes'],phs000200,pht003406,phv00193053,True,False,False,CHF,CHF,,\phs000200\pht003406\phv00193053\CHF\,pht003406.v4,\phs000200\pht003406\phv00193053\CHF\,phv00193053,,CHF,{},,,,CHF,phs000200.v12,3eda27630db819bcc9c65063a78bb60174c36f308a89b3d11e2721f718b8f021,categorical,phv00193053.v4,phs000200,False,CHF,WHI,Women's Health Initiative,pht003406,outc_cardio_rel4,\phs000200\pht003406\phv00193053\CHF\,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00193166.v3.p3,pht003407.v4.p3,outc_ct_os_rel4,phv00193166,"['No', 'Yes']",phs000200,pht003407,phv00193166,True,False,False,CHF,CHF,,\phs000200\pht003407\phv00193166\CHF\,pht003407.v4,\phs000200\pht003407\phv00193166\CHF\,phv00193166,,CHF,{},,,,CHF,phs000200.v12,705f0addd0671232292a77b36eb8bec345ec3506d3b608f1e4ef2c357a4cf89d,categorical,phv00193166.v3,phs000200,False,CHF,WHI,Women's Health Initiative,pht003407,outc_ct_os_rel4,\phs000200\pht003407\phv00193166\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,chf,Congestive Heart Failure (CHF) status,phs000007.v33.p14,phv00190816.v10.p14,pht003316.v10.p14,vr_survcvd_2019_a_1334s,phv00190816,"['No', 'Yes']",phs000007,pht003316,phv00190816,True,False,False,chf,Congestive Heart Failure (CHF) status,,\phs000007\pht003316\phv00190816\chf\,pht003316.v8,\phs000007\pht003316\phv00190816\chf\,phv00190816,,Congestive Heart Failure (CHF) status,{},,,,Congestive Heart Failure (CHF) status,phs000007.v31,7f60cac39040c99e10ae562b68b3e112c4b925e5405f5d8d125fcc4f6573c15f,categorical,phv00190816.v8,phs000007,False,chf,FHS,Framingham Cohort,pht003316,vr_survcvd_2017_a_1194s,\phs000007\pht003316\phv00190816\chf\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00193166.v3.p3,pht003407.v4.p3,outc_ct_os_rel4,phv00193166,"['No', 'Yes']",phs000200,pht003407,phv00193166,True,False,False,CHF,CHF,,\phs000200\pht003407\phv00193166\CHF\,pht003407.v4,\phs000200\pht003407\phv00193166\CHF\,phv00193166,,CHF,{},,,,CHF,phs000200.v12,705f0addd0671232292a77b36eb8bec345ec3506d3b608f1e4ef2c357a4cf89d,categorical,phv00193166.v3,phs000200,False,CHF,WHI,Women's Health Initiative,pht003407,outc_ct_os_rel4,\phs000200\pht003407\phv00193166\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,chf,CONGESTIVE HEART FAILURE (CHF),phs000209.v13.p3,phv00087870.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087870,"['NO', 'YES']",phs000209,pht001123,phv00087870,True,False,False,chf,CONGESTIVE HEART FAILURE (CHF),,\phs000209\pht001123\phv00087870\chf\,pht001123.v7,\phs000209\pht001123\phv00087870\chf\,phv00087870,,CONGESTIVE HEART FAILURE (CHF),{},,,,CONGESTIVE HEART FAILURE (CHF),phs000209.v13,50fef1cfc20869a2debcaea9ae81e7317991b4ceb04669387976273ae0558252,categorical,phv00087870.v6,phs000209,False,chf,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087870\chf\,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00192996.v4.p3,pht003405.v4.p3,outc_cardio_cad_rel4,phv00192996,['Yes'],phs000200,pht003405,phv00192996,True,False,False,CHF,CHF,,\phs000200\pht003405\phv00192996\CHF\,pht003405.v4,\phs000200\pht003405\phv00192996\CHF\,phv00192996,,CHF,{},,,,CHF,phs000200.v12,30a5a08d7942da1cf8c63e0a7097255b6378298b46537a4132443a03ae980a26,categorical,phv00192996.v4,phs000200,False,CHF,WHI,Women's Health Initiative,pht003405,outc_cardio_cad_rel4,\phs000200\pht003405\phv00192996\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00193053.v4.p3,pht003406.v4.p3,outc_cardio_rel4,phv00193053,['Yes'],phs000200,pht003406,phv00193053,True,False,False,CHF,CHF,,\phs000200\pht003406\phv00193053\CHF\,pht003406.v4,\phs000200\pht003406\phv00193053\CHF\,phv00193053,,CHF,{},,,,CHF,phs000200.v12,3eda27630db819bcc9c65063a78bb60174c36f308a89b3d11e2721f718b8f021,categorical,phv00193053.v4,phs000200,False,CHF,WHI,Women's Health Initiative,pht003406,outc_cardio_rel4,\phs000200\pht003406\phv00193053\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,CHF,CHF during interval since the prior parent exam,phs000007.v33.p14,phv00520263.v1.p14,pht000396.v5.p14,t_sleephhs_1999_1b_1057s,phv00520263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,chf,CONGESTIVE HEART FAILURE (CHF),phs000209.v13.p3,phv00087870.v6.p3,pht001123.v7.p3,MESA_ThruYear2011Events,phv00087870,"['NO', 'YES']",phs000209,pht001123,phv00087870,True,False,False,chf,CONGESTIVE HEART FAILURE (CHF),,\phs000209\pht001123\phv00087870\chf\,pht001123.v7,\phs000209\pht001123\phv00087870\chf\,phv00087870,,CONGESTIVE HEART FAILURE (CHF),{},,,,CONGESTIVE HEART FAILURE (CHF),phs000209.v13,50fef1cfc20869a2debcaea9ae81e7317991b4ceb04669387976273ae0558252,categorical,phv00087870.v6,phs000209,False,chf,MESA,Multi-Ethnic Study of Atherosclerosis (MESA) Cohort,pht001123,MESA_ThruYear2011Events,\phs000209\pht001123\phv00087870\chf\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00192996.v4.p3,pht003405.v4.p3,outc_cardio_cad_rel4,phv00192996,['Yes'],phs000200,pht003405,phv00192996,True,False,False,CHF,CHF,,\phs000200\pht003405\phv00192996\CHF\,pht003405.v4,\phs000200\pht003405\phv00192996\CHF\,phv00192996,,CHF,{},,,,CHF,phs000200.v12,30a5a08d7942da1cf8c63e0a7097255b6378298b46537a4132443a03ae980a26,categorical,phv00192996.v4,phs000200,False,CHF,WHI,Women's Health Initiative,pht003405,outc_cardio_cad_rel4,\phs000200\pht003405\phv00192996\CHF\,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Women's Health Initiative,CHF,CHF,phs000200.v12.p3,phv00192489.v3.p3,pht003402.v4.p3,outc_cad_rel4,phv00192489,"['No', 'Yes']",phs000200,pht003402,phv00192489,True,False,False,CHF,CHF,,\phs000200\pht003402\phv00192489\CHF\,pht003402.v4,\phs000200\pht003402\phv00192489\CHF\,phv00192489,,CHF,{},,,,CHF,phs000200.v12,1f2589ea264e32b4b0eb76bc700d47b8497217a62823e73c016a439a945b076d,categorical,phv00192489.v3,phs000200,False,CHF,WHI,Women's Health Initiative,pht003402,outc_cad_rel4,\phs000200\pht003402\phv00192489\CHF\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,chf,Congestive Heart Failure (CHF) status,phs000007.v33.p14,phv00190816.v10.p14,pht003316.v10.p14,vr_survcvd_2019_a_1334s,phv00190816,"['No', 'Yes']",phs000007,pht003316,phv00190816,True,False,False,chf,Congestive Heart Failure (CHF) status,,\phs000007\pht003316\phv00190816\chf\,pht003316.v8,\phs000007\pht003316\phv00190816\chf\,phv00190816,,Congestive Heart Failure (CHF) status,{},,,,Congestive Heart Failure (CHF) status,phs000007.v31,7f60cac39040c99e10ae562b68b3e112c4b925e5405f5d8d125fcc4f6573c15f,categorical,phv00190816.v8,phs000007,False,chf,FHS,Framingham Cohort,pht003316,vr_survcvd_2017_a_1194s,\phs000007\pht003316\phv00190816\chf\,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,CHF,CHF during interval since the prior parent exam,phs000007.v33.p14,phv00520263.v1.p14,pht000396.v5.p14,t_sleephhs_1999_1b_1057s,phv00520263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,chf,Congestive Heart Failure (CHF) status,phs000007.v33.p14,phv00190816.v10.p14,pht003316.v10.p14,vr_survcvd_2019_a_1334s,phv00190816,"['No', 'Yes']",phs000007,pht003316,phv00190816,True,False,False,chf,Congestive Heart Failure (CHF) status,,\phs000007\pht003316\phv00190816\chf\,pht003316.v8,\phs000007\pht003316\phv00190816\chf\,phv00190816,,Congestive Heart Failure (CHF) status,{},,,,Congestive Heart Failure (CHF) status,phs000007.v31,7f60cac39040c99e10ae562b68b3e112c4b925e5405f5d8d125fcc4f6573c15f,categorical,phv00190816.v8,phs000007,False,chf,FHS,Framingham Cohort,pht003316,vr_survcvd_2017_a_1194s,\phs000007\pht003316\phv00190816\chf\,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,MESA,mesaevthr2015_drepos_20200330.chf,Congestive Heart Failure (CHF),0.425594365,mesaevthr2015_drepos_20200330,chf,Framingham Cohort,chf,Congestive Heart Failure (CHF) status,phs000007.v33.p14,phv00190816.v10.p14,pht003316.v10.p14,vr_survcvd_2019_a_1334s,phv00190816,"['No', 'Yes']",phs000007,pht003316,phv00190816,True,False,False,chf,Congestive Heart Failure (CHF) status,,\phs000007\pht003316\phv00190816\chf\,pht003316.v8,\phs000007\pht003316\phv00190816\chf\,phv00190816,,Congestive Heart Failure (CHF) status,{},,,,Congestive Heart Failure (CHF) status,phs000007.v31,7f60cac39040c99e10ae562b68b3e112c4b925e5405f5d8d125fcc4f6573c15f,categorical,phv00190816.v8,phs000007,False,chf,FHS,Framingham Cohort,pht003316,vr_survcvd_2017_a_1194s,\phs000007\pht003316\phv00190816\chf\,,
